Erdos_650_7500_cycle_60_396_439.pickle,1010,8309,0.0138,0.0105,0.0192,0.0287,0.0405,0.0174,0.0406,0.0436,0.0391,0.0114,0.0126,0.0172,0.026,0.0287,0.0297,0.0181,0.0117,0.0017,0.0082,0.0,0.0,0.0403,0.0154,0.0,0.006,0.5195,
Barabasi_550_12_path_80_342_98.pickle,950,7192,0.0189,0.0325,0.0022,0.0404,0.0457,0.0495,0.0432,0.0246,0.0207,0.0467,0.0428,0.0408,0.0206,0.0559,0.0355,0.0415,0.0416,0.0233,0.0483,0.0565,0.0541,0.0453,0.0476,0.0459,0.0033,0.0727,
Barabasi_500_10_star_40_255_2.pickle,700,5349,0.0251,0.0206,0.0064,0.0307,0.048,0.0649,0.0537,0.0198,0.0292,0.0426,0.0358,0.0512,0.0361,0.0531,0.0516,0.044,0.0475,0.0101,0.0333,0.0518,0.0467,0.0266,0.0439,0.0383,0.0057,0.0832,
Barabasi_700_10_grid_40_371_205.pickle,1060,7786,0.0281,0.0182,0.0041,0.0225,0.0529,0.0606,0.0336,0.0188,0.0205,0.0416,0.0601,0.0607,0.0311,0.0538,0.0501,0.0416,0.0432,0.0276,0.0491,0.052,0.0714,0.04,0.0282,0.0364,0.0034,0.0506,
Barabasi_700_12_grid_40_438_230.pickle,1060,9200,0.0326,0.0211,0.0045,0.0317,0.0606,0.0624,0.0489,0.0268,0.0247,0.0581,0.0287,0.0582,0.016,0.0479,0.0215,0.0345,0.0343,0.018,0.0319,0.0854,0.0682,0.0518,0.036,0.0278,0.0047,0.0637,
Erdos_700_7500_grid_50_407_485.pickle,1150,8552,0.0207,0.0171,0.033,0.0239,0.0401,0.0195,0.0445,0.0354,0.0444,0.0125,0.024,0.0268,0.0231,0.0203,0.0294,0.0257,0.0202,0.0013,0.014,0.0,0.0,0.0578,0.0474,0.0,0.0071,0.4118,
Barabasi_500_12_house_70_317_41.pickle,850,6659,0.0246,0.02,0.0116,0.0302,0.0497,0.0734,0.0305,0.0216,0.0301,0.0445,0.0755,0.0573,0.0294,0.027,0.0334,0.0289,0.0375,0.0166,0.0319,0.0672,0.0761,0.0385,0.033,0.0284,0.0099,0.073,
Barabasi_650_10_grid_80_372_175.pickle,1370,7805,0.0258,0.0339,0.0099,0.0273,0.0579,0.0691,0.0279,0.0338,0.0293,0.0436,0.0471,0.0614,0.0477,0.0479,0.0256,0.037,0.0313,0.0136,0.0534,0.0461,0.0532,0.0347,0.042,0.0352,0.0086,0.0567,
Erdos_650_5000_path_70_267_418.pickle,1000,5613,0.0163,0.0128,0.0328,0.021,0.023,0.0071,0.0563,0.0473,0.0369,0.011,0.0153,0.0313,0.0251,0.0161,0.0154,0.0178,0.0139,0.0072,0.006,0.0017,0.0,0.0389,0.0306,0.0035,0.008,0.5046,
Barabasi_500_10_house_60_266_11.pickle,800,5583,0.0215,0.0207,0.0036,0.0144,0.0434,0.1047,0.0384,0.0175,0.0172,0.041,0.0393,0.0416,0.0735,0.0363,0.0316,0.0342,0.0278,0.013,0.0419,0.046,0.0428,0.0552,0.041,0.0423,0.0085,0.1027,
Erdos_650_5000_house_50_267_406.pickle,900,5615,0.013,0.0149,0.0273,0.0148,0.0245,0.0062,0.0327,0.0238,0.0321,0.0063,0.019,0.0252,0.0206,0.046,0.0253,0.0267,0.0145,0.0082,0.003,0.0,0.0,0.0234,0.0136,0.0,0.0065,0.5724,
Erdos_650_7500_house_50_392_431.pickle,900,8236,0.0212,0.0168,0.0245,0.0441,0.0506,0.0284,0.0322,0.0417,0.0406,0.0269,0.0273,0.0156,0.0201,0.027,0.034,0.0227,0.0246,0.0094,0.0152,0.0067,0.0243,0.0435,0.0393,0.0071,0.0149,0.3412,
Erdos_500_5000_path_70_267_268.pickle,850,5613,0.0121,0.0102,0.0231,0.0166,0.029,0.0106,0.0292,0.0298,0.0286,0.0125,0.0358,0.0244,0.0235,0.0838,0.0429,0.0335,0.0115,0.004,0.0079,0.0,0.0,0.0349,0.0151,0.0,0.007,0.474,
Barabasi_550_12_path_40_332_78.pickle,750,6981,0.0209,0.0211,0.012,0.0244,0.0576,0.0672,0.0413,0.0221,0.0175,0.0446,0.0374,0.066,0.0309,0.0361,0.0176,0.0231,0.0341,0.0079,0.0362,0.0657,0.0657,0.034,0.0535,0.0512,0.0064,0.1058,
Erdos_700_7500_path_60_390_488.pickle,1000,8185,0.0133,0.0173,0.0287,0.0195,0.0331,0.0095,0.0394,0.0358,0.0368,0.0097,0.0154,0.0142,0.0171,0.014,0.0227,0.0114,0.0129,0.0054,0.008,0.0,0.0,0.0373,0.0211,0.0,0.0048,0.5728,
Erdos_650_5000_path_80_270_423.pickle,1050,5669,0.0134,0.0241,0.0134,0.0175,0.0254,0.0075,0.0322,0.0231,0.0285,0.0083,0.0209,0.0246,0.0238,0.0274,0.0233,0.0258,0.0147,0.0106,0.0084,0.0,0.0,0.028,0.0402,0.0,0.0061,0.5529,
Erdos_650_7500_grid_70_420_445.pickle,1280,8827,0.0168,0.0143,0.0358,0.0253,0.0419,0.0105,0.0427,0.0422,0.0336,0.0141,0.0316,0.0376,0.0166,0.0396,0.0154,0.0149,0.0159,0.0083,0.0085,0.0031,0.0,0.0542,0.0216,0.0014,0.0052,0.4489,
Barabasi_500_10_path_60_260_13.pickle,800,5454,0.0221,0.0203,0.0081,0.021,0.0565,0.1052,0.0385,0.0274,0.0202,0.0458,0.0419,0.0361,0.0217,0.0544,0.034,0.0461,0.0359,0.023,0.0411,0.0489,0.0452,0.0373,0.0341,0.0414,0.0041,0.0896,
Erdos_550_7500_house_40_389_326.pickle,750,8152,0.022,0.0139,0.0604,0.0223,0.0502,0.0485,0.085,0.0715,0.0536,0.0186,0.0159,0.0191,0.0115,0.028,0.024,0.0241,0.018,0.0147,0.0104,0.0059,0.0036,0.0643,0.0676,0.0048,0.011,0.2311,
Erdos_500_7500_star_70_392_292.pickle,850,8233,0.0237,0.0347,0.0522,0.0523,0.0472,0.0292,0.0436,0.0602,0.0642,0.0217,0.0416,0.0212,0.0282,0.0171,0.0244,0.0205,0.0302,0.006,0.0244,0.0012,0.0017,0.0804,0.0389,0.0011,0.013,0.2211,
Barabasi_600_12_cycle_70_377_144.pickle,1020,7914,0.0207,0.0152,0.0047,0.0193,0.0526,0.0716,0.045,0.0188,0.0155,0.0442,0.0409,0.0489,0.0409,0.0501,0.0394,0.0486,0.0374,0.01,0.0472,0.0461,0.0608,0.0287,0.0538,0.0381,0.0038,0.0977,
Erdos_500_7500_star_50_387_282.pickle,750,8125,0.0198,0.0182,0.0275,0.0258,0.0336,0.0192,0.0626,0.0513,0.0599,0.0258,0.027,0.0276,0.0188,0.0392,0.0169,0.0218,0.0232,0.0039,0.011,0.0,0.0,0.0529,0.0423,0.0,0.0071,0.3648,
Erdos_550_7500_house_70_399_341.pickle,900,8382,0.0232,0.0223,0.0189,0.0256,0.0478,0.0215,0.0545,0.0595,0.0522,0.024,0.0283,0.0169,0.0102,0.0285,0.0195,0.0175,0.0194,0.005,0.011,0.0,0.0,0.0695,0.0416,0.0,0.0026,0.3802,
Erdos_550_7500_house_60_396_336.pickle,850,8309,0.0155,0.0137,0.0301,0.0336,0.0601,0.0187,0.0802,0.0569,0.0593,0.038,0.0189,0.0163,0.026,0.0152,0.0143,0.0206,0.0195,0.0076,0.0103,0.0,0.0,0.0714,0.0385,0.0,0.0023,0.3327,
Barabasi_500_12_star_70_310_42.pickle,850,6509,0.0213,0.0256,0.0066,0.0313,0.0493,0.0686,0.0451,0.0234,0.0298,0.0446,0.0434,0.0419,0.0374,0.0426,0.021,0.0182,0.0505,0.0175,0.045,0.0444,0.0644,0.0495,0.0499,0.0418,0.01,0.0768,
Erdos_600_7500_grid_40_401_380.pickle,960,8412,0.0224,0.0268,0.035,0.0258,0.0329,0.022,0.0586,0.0657,0.0453,0.0533,0.0429,0.031,0.0199,0.0224,0.0218,0.0186,0.0222,0.0058,0.0227,0.0,0.0094,0.0841,0.0461,0.0,0.0145,0.2506,
Erdos_600_5000_star_70_267_367.pickle,950,5613,0.0129,0.0122,0.0205,0.0218,0.028,0.0076,0.0544,0.0531,0.0423,0.0176,0.0323,0.0299,0.0167,0.0289,0.0324,0.0292,0.0131,0.0049,0.0073,0.0,0.0,0.0503,0.0217,0.0,0.0043,0.4586,
Barabasi_700_12_house_40_426_226.pickle,900,8949,0.0193,0.0206,0.0007,0.0147,0.0509,0.0811,0.0488,0.0318,0.0188,0.0379,0.0414,0.0288,0.0531,0.0378,0.0269,0.019,0.0526,0.0153,0.0589,0.0523,0.0581,0.0468,0.0437,0.0561,0.0039,0.0806,
Barabasi_700_10_cycle_50_362_209.pickle,1000,7608,0.0233,0.0246,0.0107,0.0172,0.0471,0.0462,0.0558,0.0215,0.0198,0.0503,0.0214,0.0316,0.0307,0.0656,0.0301,0.0341,0.0598,0.0173,0.0717,0.0436,0.0596,0.0468,0.0546,0.0587,0.0017,0.0561,
Erdos_650_7500_grid_60_414_440.pickle,1190,8687,0.0199,0.0184,0.0334,0.0278,0.0316,0.0292,0.0452,0.041,0.036,0.0252,0.0276,0.0204,0.0231,0.0251,0.0132,0.0195,0.0174,0.0095,0.012,0.0068,0.0,0.06,0.0207,0.0015,0.0066,0.4288,
Erdos_600_7500_cycle_50_392_384.pickle,900,8233,0.026,0.0216,0.0273,0.0316,0.0491,0.0252,0.056,0.0596,0.0583,0.0366,0.0265,0.0284,0.0127,0.0209,0.0198,0.036,0.0262,0.0014,0.0168,0.0,0.0105,0.0618,0.0657,0.0,0.0201,0.2621,
Barabasi_550_12_grid_60_361_90.pickle,1090,7588,0.0253,0.0178,0.0098,0.0266,0.0465,0.058,0.0391,0.0176,0.0231,0.0426,0.0539,0.0716,0.0407,0.0472,0.0209,0.0309,0.0337,0.042,0.0548,0.042,0.0423,0.0371,0.0366,0.0298,0.0074,0.1025,
Erdos_650_5000_cycle_60_271_414.pickle,1010,5688,0.0132,0.0184,0.0175,0.0226,0.0258,0.0126,0.0432,0.0379,0.0442,0.0159,0.0336,0.0197,0.034,0.0256,0.0261,0.0252,0.0093,0.0038,0.0122,0.0,0.0,0.0505,0.0313,0.0,0.0043,0.473,
Barabasi_550_12_house_60_343_86.pickle,850,7212,0.0345,0.0241,0.0,0.0361,0.031,0.0713,0.0503,0.029,0.022,0.0391,0.0342,0.0458,0.0292,0.0476,0.0245,0.032,0.0327,0.0267,0.0404,0.0862,0.041,0.0374,0.0391,0.0445,0.0031,0.0978,
Erdos_600_5000_house_50_267_356.pickle,850,5614,0.0245,0.0119,0.0162,0.0209,0.025,0.0078,0.03,0.0283,0.0292,0.02,0.0206,0.0275,0.0209,0.0342,0.025,0.024,0.0169,0.0055,0.0109,0.0,0.0,0.0392,0.0208,0.0,0.0072,0.5338,
Erdos_600_7500_star_50_387_382.pickle,850,8131,0.0197,0.0139,0.0241,0.027,0.033,0.0167,0.0394,0.0547,0.0438,0.0169,0.015,0.0192,0.018,0.0281,0.0222,0.0191,0.0155,0.0079,0.0083,0.0035,0.0,0.0455,0.0319,0.001,0.0075,0.4679,
Erdos_600_7500_path_40_385_378.pickle,800,8075,0.0188,0.0164,0.0339,0.0331,0.0458,0.0173,0.0645,0.06,0.0536,0.0344,0.0249,0.0169,0.0093,0.0152,0.0181,0.0116,0.0181,0.0088,0.0105,0.0084,0.0,0.0559,0.0505,0.0058,0.0133,0.3548,
Barabasi_550_10_cycle_70_294_69.pickle,970,6176,0.022,0.0173,0.0096,0.0277,0.0598,0.1048,0.0683,0.0223,0.02,0.0443,0.045,0.0394,0.0368,0.0358,0.0306,0.0322,0.0379,0.0241,0.0297,0.0367,0.0375,0.0442,0.0543,0.0422,0.0063,0.0711,
Erdos_500_5000_path_80_270_273.pickle,900,5669,0.0217,0.0161,0.0402,0.0184,0.0372,0.0222,0.0566,0.0342,0.037,0.0277,0.0449,0.0294,0.0125,0.0606,0.0206,0.0256,0.0117,0.0024,0.0109,0.0027,0.0,0.0405,0.0369,0.001,0.0091,0.3796,
Barabasi_650_10_star_50_332_157.pickle,900,6979,0.0311,0.0332,0.0023,0.0266,0.0392,0.0674,0.0452,0.0283,0.037,0.0529,0.0172,0.031,0.0514,0.0738,0.0204,0.0222,0.0379,0.0336,0.0384,0.0651,0.0412,0.0463,0.045,0.0362,0.0123,0.0649,
Erdos_700_5000_cycle_50_267_459.pickle,1000,5616,0.0234,0.0139,0.0131,0.0138,0.0159,0.0085,0.0216,0.0296,0.0385,0.0107,0.01,0.0125,0.0272,0.0107,0.0132,0.0236,0.0115,0.0035,0.0178,0.0,0.0,0.0527,0.0174,0.0,0.0043,0.607,
Erdos_550_5000_cycle_40_264_304.pickle,790,5538,0.0159,0.0133,0.0302,0.0238,0.0393,0.0322,0.0498,0.0463,0.0497,0.0403,0.01,0.0285,0.0149,0.0325,0.0317,0.0324,0.0168,0.0039,0.0124,0.0,0.0042,0.0513,0.0427,0.0,0.0143,0.3636,
Erdos_700_7500_grid_40_401_480.pickle,1060,8413,0.0171,0.0143,0.0227,0.0203,0.0254,0.009,0.0506,0.0564,0.0427,0.0225,0.0227,0.0109,0.0178,0.0294,0.0146,0.0195,0.0143,0.0071,0.0096,0.0,0.0,0.0586,0.0322,0.0,0.0051,0.4773,
Barabasi_700_10_star_80_365_222.pickle,1100,7661,0.0198,0.0266,0.0086,0.0313,0.0474,0.0878,0.038,0.021,0.0275,0.0299,0.0701,0.0433,0.053,0.0301,0.0314,0.0251,0.0287,0.026,0.0382,0.0578,0.0732,0.0399,0.0463,0.0326,0.0062,0.0604,
Barabasi_550_10_star_50_282_57.pickle,800,5928,0.0237,0.0166,0.0064,0.0231,0.0507,0.0629,0.0533,0.0175,0.0257,0.0462,0.0277,0.0428,0.0311,0.0286,0.0523,0.0357,0.0436,0.0165,0.0571,0.0447,0.0574,0.0511,0.043,0.0515,0.0059,0.0849,
Erdos_700_7500_house_80_403_496.pickle,1100,8458,0.0126,0.0132,0.0324,0.0398,0.0452,0.0219,0.0572,0.0395,0.0455,0.0254,0.0143,0.0297,0.0421,0.032,0.0159,0.0227,0.0168,0.0045,0.0091,0.0,0.0024,0.063,0.0369,0.0,0.0052,0.3724,
Barabasi_600_12_cycle_60_373_139.pickle,960,7844,0.0305,0.0273,0.0005,0.0253,0.0703,0.0611,0.0372,0.0345,0.0401,0.0484,0.0448,0.034,0.0217,0.0358,0.0303,0.0296,0.0425,0.017,0.0454,0.0527,0.0742,0.0457,0.0592,0.0411,0.0117,0.0391,
Barabasi_500_12_path_50_305_33.pickle,750,6403,0.0309,0.0181,0.0023,0.0163,0.05,0.0926,0.0425,0.039,0.0186,0.0515,0.0347,0.0568,0.0193,0.0613,0.0276,0.0182,0.0331,0.0133,0.0361,0.0745,0.0606,0.0459,0.043,0.0314,0.0041,0.0782,
Barabasi_550_12_path_70_340_93.pickle,900,7140,0.026,0.0219,0.0062,0.0427,0.0616,0.0768,0.0443,0.0252,0.0225,0.0543,0.0466,0.0239,0.0384,0.0182,0.0161,0.0176,0.0399,0.009,0.0416,0.0713,0.0758,0.043,0.0552,0.0365,0.0071,0.0784,
Erdos_700_7500_house_50_392_481.pickle,950,8237,0.0145,0.022,0.0164,0.0254,0.0427,0.017,0.0526,0.0367,0.0547,0.0244,0.0198,0.0302,0.0184,0.0164,0.0071,0.0092,0.0122,0.0067,0.0113,0.0,0.0,0.0982,0.0532,0.0,0.0138,0.3969,
Barabasi_650_10_star_60_335_162.pickle,950,7031,0.0152,0.0275,0.0064,0.0267,0.0528,0.0617,0.0364,0.0224,0.0149,0.0663,0.0276,0.0487,0.0298,0.0345,0.0305,0.0288,0.039,0.0153,0.0485,0.0619,0.0616,0.0628,0.0398,0.0514,0.0077,0.0819,
Erdos_700_5000_cycle_70_274_469.pickle,1120,5762,0.0129,0.0079,0.0077,0.0104,0.0118,0.003,0.0198,0.0257,0.0266,0.0131,0.0081,0.015,0.0059,0.0051,0.0138,0.0232,0.0138,0.0063,0.0074,0.0,0.0,0.0221,0.014,0.0,0.0043,0.722,
Erdos_650_7500_house_70_399_441.pickle,1000,8382,0.0235,0.0245,0.0256,0.025,0.0413,0.0268,0.0422,0.0334,0.0353,0.02,0.0269,0.0124,0.0229,0.0175,0.013,0.0055,0.0243,0.0029,0.0161,0.0,0.0068,0.0688,0.0465,0.0,0.0151,0.4238,
Erdos_700_7500_cycle_70_399_494.pickle,1120,8384,0.0259,0.0172,0.0208,0.0257,0.0361,0.0247,0.0492,0.0487,0.0411,0.0299,0.0364,0.0309,0.0442,0.0354,0.0257,0.0283,0.0188,0.006,0.017,0.0023,0.0,0.071,0.038,0.0012,0.01,0.3156,
Barabasi_700_12_star_70_430_242.pickle,1050,9030,0.0254,0.0256,0.013,0.0207,0.0563,0.0417,0.0437,0.0222,0.0231,0.0434,0.0333,0.0593,0.0236,0.0337,0.0266,0.0351,0.0472,0.0247,0.0587,0.0478,0.0591,0.0484,0.0384,0.0419,0.0135,0.0935,
Erdos_700_5000_cycle_80_278_474.pickle,1180,5838,0.0175,0.0164,0.0324,0.0153,0.0379,0.0144,0.0307,0.0282,0.0287,0.0116,0.0273,0.0358,0.0287,0.0203,0.0098,0.0114,0.0166,0.0076,0.0074,0.0,0.0,0.0468,0.0125,0.0,0.0072,0.5357,
Erdos_700_7500_star_50_387_482.pickle,950,8133,0.0136,0.0171,0.0149,0.0069,0.0143,0.0083,0.0295,0.0218,0.0292,0.0108,0.0241,0.0219,0.0171,0.0378,0.0139,0.0164,0.0118,0.004,0.0071,0.0,0.0,0.0205,0.0249,0.0,0.0048,0.6293,
Barabasi_700_10_path_60_360_213.pickle,1000,7554,0.0238,0.0266,0.0051,0.0168,0.0616,0.061,0.0428,0.0261,0.034,0.0716,0.0282,0.0568,0.0234,0.0475,0.0347,0.0294,0.0279,0.0207,0.0392,0.0729,0.0617,0.0532,0.0288,0.0278,0.0059,0.0724,
Erdos_650_5000_house_70_274_416.pickle,1000,5760,0.0091,0.0123,0.0174,0.0193,0.0223,0.0017,0.0172,0.0241,0.0208,0.0022,0.0254,0.0288,0.0161,0.0406,0.0213,0.0264,0.011,0.0069,0.0045,0.0,0.0,0.024,0.0277,0.0,0.0026,0.6185,
Erdos_500_5000_path_50_262_258.pickle,750,5504,0.0155,0.0099,0.0153,0.0177,0.0192,0.024,0.0347,0.0336,0.0313,0.0094,0.0281,0.0265,0.0187,0.0502,0.0198,0.0146,0.0132,0.0074,0.0096,0.0,0.0,0.0356,0.04,0.0,0.0049,0.5208,
Erdos_600_5000_grid_80_302_375.pickle,1320,6339,0.0122,0.013,0.0362,0.0199,0.0306,0.011,0.0422,0.0324,0.0353,0.0114,0.0128,0.0292,0.0163,0.0343,0.0207,0.0201,0.0137,0.0065,0.0054,0.0,0.0095,0.0424,0.0333,0.0,0.0057,0.5059,
Erdos_600_5000_grid_60_289_365.pickle,1140,6066,0.0104,0.0105,0.0491,0.0357,0.0681,0.0083,0.033,0.0346,0.0418,0.0129,0.0095,0.0089,0.0087,0.0194,0.009,0.0094,0.0129,0.0084,0.0078,0.0015,0.0,0.0338,0.033,0.0012,0.0091,0.523,
Erdos_700_7500_path_70_392_493.pickle,1050,8237,0.0138,0.0136,0.0234,0.0386,0.0317,0.0103,0.0579,0.0701,0.0576,0.018,0.0453,0.0118,0.0191,0.0323,0.0115,0.0099,0.0147,0.0076,0.0119,0.0,0.0,0.0389,0.0508,0.0,0.0038,0.4075,
Barabasi_600_10_cycle_60_316_114.pickle,960,6633,0.0209,0.0189,0.0008,0.0703,0.0419,0.0744,0.0385,0.0237,0.0265,0.0419,0.0318,0.0311,0.0283,0.0339,0.0271,0.0316,0.0498,0.0324,0.0546,0.0545,0.0411,0.0485,0.0416,0.0451,0.0083,0.0826,
Erdos_550_5000_path_50_262_308.pickle,800,5506,0.0139,0.0143,0.0222,0.0283,0.0299,0.0099,0.0405,0.0322,0.0387,0.0223,0.021,0.0253,0.0308,0.0189,0.0333,0.0329,0.0159,0.0087,0.0124,0.0,0.0,0.0535,0.0283,0.0,0.0064,0.4602,
Erdos_700_7500_grid_50_407_485.pickle,1150,8552,0.0168,0.0163,0.0334,0.0353,0.0334,0.018,0.0462,0.0493,0.0489,0.021,0.0246,0.0211,0.0183,0.0411,0.0196,0.019,0.0159,0.0042,0.0141,0.0,0.0,0.0579,0.0376,0.0,0.0037,0.4044,
Barabasi_500_12_house_70_317_41.pickle,850,6659,0.0219,0.0225,0.0063,0.0382,0.0452,0.0567,0.0419,0.0215,0.0208,0.0526,0.0445,0.0487,0.0277,0.0358,0.0282,0.0195,0.0419,0.0186,0.0357,0.0952,0.0839,0.0313,0.045,0.0406,0.0069,0.069,
Barabasi_650_10_grid_80_372_175.pickle,1370,7805,0.0197,0.0335,0.0097,0.0213,0.0528,0.0564,0.0491,0.0314,0.0346,0.0468,0.0343,0.0445,0.0561,0.0344,0.0488,0.0407,0.0417,0.0111,0.0359,0.0431,0.0528,0.0394,0.0414,0.0425,0.0089,0.069,
Erdos_650_5000_path_70_267_418.pickle,1000,5613,0.0189,0.0167,0.0241,0.0348,0.0509,0.0293,0.0476,0.0489,0.0524,0.0416,0.015,0.025,0.0115,0.0316,0.0171,0.0203,0.0161,0.0076,0.0142,0.0013,0.0,0.0751,0.0451,0.0015,0.0118,0.3417,
Barabasi_500_10_house_60_266_11.pickle,800,5583,0.0243,0.0217,0.0056,0.0157,0.0585,0.067,0.046,0.0199,0.019,0.0464,0.0324,0.0416,0.0391,0.0687,0.0481,0.0435,0.0386,0.0163,0.0491,0.0418,0.0587,0.0406,0.0491,0.0451,0.0059,0.0572,
Erdos_650_5000_house_50_267_406.pickle,900,5615,0.016,0.0177,0.016,0.0201,0.025,0.0089,0.0395,0.0406,0.0359,0.0089,0.0121,0.0208,0.0256,0.044,0.0513,0.0469,0.0147,0.0055,0.0091,0.0,0.0,0.0394,0.0255,0.0,0.006,0.4709,
Erdos_650_7500_house_50_392_431.pickle,900,8236,0.0223,0.0225,0.0237,0.0249,0.0483,0.0426,0.043,0.0549,0.0574,0.0272,0.0212,0.0246,0.026,0.0178,0.0244,0.0329,0.0193,0.0081,0.0161,0.0039,0.0143,0.0622,0.0491,0.0036,0.016,0.2936,
Erdos_500_5000_path_70_267_268.pickle,850,5613,0.0139,0.0136,0.0194,0.0255,0.0269,0.0029,0.0476,0.0418,0.0428,0.0129,0.0275,0.0271,0.0191,0.0761,0.0283,0.0284,0.0119,0.0073,0.0084,0.0,0.0,0.0596,0.0341,0.0,0.0058,0.4188,
Barabasi_550_12_path_40_332_78.pickle,750,6981,0.0269,0.0242,0.0085,0.0251,0.0542,0.0997,0.0402,0.023,0.0272,0.0402,0.0425,0.0669,0.0237,0.0577,0.0312,0.0269,0.034,0.0067,0.0364,0.0509,0.0549,0.0435,0.0401,0.0373,0.0064,0.0716,
Erdos_700_7500_path_60_390_488.pickle,1000,8185,0.0166,0.0201,0.0243,0.041,0.0472,0.0208,0.0497,0.0424,0.0393,0.0216,0.0247,0.0191,0.0215,0.0191,0.0097,0.0131,0.0132,0.0114,0.0126,0.0,0.0029,0.0579,0.0337,0.0,0.0086,0.4296,
Erdos_650_5000_path_80_270_423.pickle,1050,5669,0.0196,0.0169,0.0167,0.0265,0.028,0.012,0.0462,0.0344,0.0381,0.0193,0.0234,0.0226,0.0162,0.0245,0.0209,0.0213,0.0209,0.0083,0.0095,0.0,0.0,0.0499,0.0275,0.0,0.0074,0.4901,
Erdos_650_7500_grid_70_420_445.pickle,1280,8827,0.0252,0.0156,0.0418,0.032,0.0284,0.0213,0.0615,0.0706,0.052,0.0233,0.0173,0.0142,0.0252,0.032,0.0169,0.0236,0.0264,0.0089,0.012,0.0021,0.0,0.0755,0.039,0.0014,0.0087,0.3253,
Barabasi_500_10_path_60_260_13.pickle,800,5454,0.0226,0.0293,0.0042,0.04,0.0571,0.0708,0.0494,0.0213,0.0263,0.0483,0.04,0.0433,0.0312,0.0363,0.0399,0.0451,0.0439,0.0176,0.0254,0.0525,0.0485,0.0382,0.0428,0.0459,0.0067,0.0733,
Erdos_550_7500_house_40_389_326.pickle,750,8152,0.0179,0.0208,0.0271,0.0346,0.0463,0.0462,0.068,0.0524,0.0571,0.036,0.0295,0.0269,0.0459,0.022,0.0222,0.0233,0.0206,0.0102,0.0201,0.008,0.0108,0.068,0.075,0.0055,0.0135,0.192,
Erdos_500_7500_star_70_392_292.pickle,850,8233,0.0173,0.0156,0.0401,0.0341,0.0508,0.0208,0.0498,0.0527,0.0682,0.0326,0.0125,0.0115,0.021,0.0322,0.0104,0.01,0.0213,0.0092,0.0147,0.0026,0.0182,0.0767,0.0512,0.0024,0.0099,0.3143,
Barabasi_600_12_cycle_70_377_144.pickle,1020,7914,0.0258,0.0311,0.0052,0.0223,0.0616,0.0788,0.032,0.0226,0.0214,0.049,0.0431,0.0378,0.0228,0.0314,0.0306,0.0347,0.0312,0.0255,0.0433,0.0691,0.0641,0.0457,0.0355,0.0427,0.0052,0.0873,
Erdos_500_7500_star_50_387_282.pickle,750,8125,0.0187,0.0245,0.0311,0.0271,0.0341,0.0108,0.0433,0.0543,0.055,0.0259,0.0342,0.0127,0.017,0.0233,0.0317,0.0279,0.02,0.0074,0.0167,0.0,0.0,0.0511,0.0421,0.0,0.0056,0.3857,
Erdos_550_7500_house_70_399_341.pickle,900,8382,0.0143,0.0144,0.0192,0.0292,0.0384,0.0198,0.053,0.0563,0.0491,0.0282,0.0228,0.0176,0.0127,0.0256,0.0089,0.0102,0.0163,0.0086,0.0129,0.0,0.0,0.0569,0.0577,0.0,0.0049,0.4232,
Erdos_550_7500_house_60_396_336.pickle,850,8309,0.02,0.0185,0.0211,0.0251,0.0335,0.0312,0.0709,0.0772,0.0716,0.0315,0.0195,0.0274,0.024,0.0303,0.0256,0.0187,0.0182,0.0058,0.0149,0.0,0.0,0.0574,0.03,0.0,0.005,0.3224,
Barabasi_500_12_star_70_310_42.pickle,850,6509,0.0287,0.0278,0.0036,0.0327,0.0421,0.0726,0.0441,0.0279,0.0241,0.0537,0.0449,0.0431,0.041,0.0412,0.0406,0.0514,0.0363,0.0236,0.0276,0.0575,0.0475,0.0431,0.0415,0.0354,0.008,0.0601,
Erdos_600_7500_grid_40_401_380.pickle,960,8412,0.0197,0.0204,0.0246,0.0292,0.0421,0.0313,0.0744,0.0633,0.063,0.0302,0.0246,0.0268,0.038,0.034,0.0231,0.021,0.0185,0.0034,0.0097,0.0,0.0,0.0642,0.0619,0.0,0.0122,0.2644,
Erdos_600_5000_star_70_267_367.pickle,950,5613,0.0149,0.0167,0.0188,0.0285,0.0265,0.0092,0.0215,0.029,0.0238,0.016,0.0442,0.0344,0.0304,0.0292,0.0154,0.0213,0.0194,0.0064,0.0077,0.0,0.0,0.031,0.0196,0.0,0.0054,0.5306,
Barabasi_700_12_house_40_426_226.pickle,900,8949,0.0272,0.0263,0.0022,0.015,0.0525,0.0679,0.0459,0.0354,0.021,0.051,0.0348,0.0356,0.0158,0.0353,0.028,0.0267,0.0493,0.0256,0.0363,0.0569,0.0546,0.0567,0.0514,0.0399,0.0042,0.1042,
Barabasi_700_10_cycle_50_362_209.pickle,1000,7608,0.016,0.021,0.0103,0.0313,0.0545,0.0846,0.0405,0.0251,0.0228,0.0434,0.0538,0.0391,0.0405,0.0481,0.0402,0.0434,0.0432,0.0176,0.0517,0.0539,0.0596,0.0325,0.03,0.0351,0.0029,0.0589,
Erdos_650_7500_grid_60_414_440.pickle,1190,8687,0.0136,0.0112,0.0374,0.0266,0.04,0.0095,0.0205,0.0223,0.0278,0.0146,0.0371,0.0104,0.0178,0.0416,0.021,0.0203,0.0135,0.0102,0.0084,0.0072,0.0062,0.0264,0.0222,0.0025,0.0115,0.5201,
